AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,OWN_CODE,OCC_CODE,OCC_TITLE,TOT_EMP,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90
10900,"Allentown-Bethlehem-Easton, PA-NJ",4,PA,000000,Cross-industry,1235,15-2051,Data Scientists,430.0,1.175,0.78,48.38,100630.0,24.84,34.81,44.82,62.5,78.53,51660.0,72390.0,93220.0,129990.0,163340.0
11020,"Altoona, PA",4,PA,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,170.0,2.957,0.53,31.75,66040.0,15.78,19.56,28.05,37.2,55.61,32810.0,40690.0,58350.0,77370.0,115660.0
11020,"Altoona, PA",4,PA,000000,Cross-industry,1235,15-2051,Data Scientists,40.0,0.773,0.51,41.43,86180.0,23.22,28.69,35.2,50.87,65.23,48300.0,59680.0,73210.0,105810.0,135680.0
11100,"Amarillo, TX",4,TX,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,330.0,2.658,0.48,31.2,64890.0,16.39,21.15,29.46,36.78,48.35,34080.0,44000.0,61280.0,76500.0,100570.0
11100,"Amarillo, TX",4,TX,000000,Cross-industry,1235,15-2051,Data Scientists,80.0,0.69,0.46,52.58,109370.0,31.94,37.48,47.57,59.12,83.34,66440.0,77960.0,98940.0,122970.0,173340.0
11180,"Ames, IA",4,IA,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,260.0,4.615,0.83,33.25,69160.0,17.73,23.19,29.54,39.11,51.25,36870.0,48240.0,61440.0,81350.0,106610.0
11180,"Ames, IA",4,IA,000000,Cross-industry,1235,15-2051,Data Scientists,110.0,1.92,1.27,43.28,90030.0,27.84,30.15,37.11,53.25,65.34,57910.0,62700.0,77200.0,110760.0,135900.0
11200,"Amherst Town-Northampton, MA",4,MA,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,390.0,5.488,0.98,39.99,83180.0,23.34,28.88,36.13,46.61,61.34,48550.0,60070.0,75150.0,96950.0,127580.0
11200,"Amherst Town-Northampton, MA",4,MA,000000,Cross-industry,1235,15-1242,Database Administrators,50.0,0.655,1.38,42.95,89340.0,22.6,30.82,40.76,48.79,64.86,47010.0,64100.0,84780.0,101480.0,134910.0
11200,"Amherst Town-Northampton, MA",4,MA,000000,Cross-industry,1235,15-2031,Operations Research Analysts,100.0,1.418,2.03,37.26,77500.0,25.0,25.69,37.3,40.37,50.0,52000.0,53430.0,77590.0,83980.0,104000.0
11200,"Amherst Town-Northampton, MA",4,MA,000000,Cross-industry,1235,15-2051,Data Scientists,50.0,0.736,0.49,55.09,114590.0,30.4,34.58,58.12,66.74,80.14,63230.0,71930.0,120880.0,138830.0,166700.0
11260,"Anchorage, AK",4,AK,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,240.0,1.357,0.24,34.32,71380.0,22.3,25.96,31.44,39.17,49.28,46380.0,53990.0,65400.0,81470.0,102500.0
11260,"Anchorage, AK",4,AK,000000,Cross-industry,1235,15-1242,Database Administrators,50.0,0.268,0.56,45.68,95020.0,30.86,35.88,44.91,53.53,65.59,64180.0,74630.0,93400.0,111340.0,136430.0
11260,"Anchorage, AK",4,AK,000000,Cross-industry,1235,15-2031,Operations Research Analysts,40.0,0.239,0.34,49.36,102660.0,36.57,42.75,48.42,53.19,63.28,76060.0,88930.0,100710.0,110640.0,131620.0
11260,"Anchorage, AK",4,AK,000000,Cross-industry,1235,15-2051,Data Scientists,130.0,0.747,0.49,46.77,97280.0,23.27,26.94,41.4,60.85,82.85,48410.0,56020.0,86120.0,126570.0,172320.0
11460,"Ann Arbor, MI",4,MI,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,1150.0,5.258,0.94,37.1,77160.0,18.17,24.12,31.44,41.83,59.76,37790.0,50180.0,65390.0,87010.0,124300.0
11460,"Ann Arbor, MI",4,MI,000000,Cross-industry,1235,15-1242,Database Administrators,110.0,0.508,1.07,44.58,92730.0,30.93,35.2,41.14,51.74,62.42,64340.0,73210.0,85560.0,107630.0,129830.0
11460,"Ann Arbor, MI",4,MI,000000,Cross-industry,1235,15-1243,Database Architects,90.0,0.42,1.0,56.68,117900.0,29.29,48.85,58.18,64.68,77.02,60910.0,101600.0,121010.0,134520.0,160200.0
11460,"Ann Arbor, MI",4,MI,000000,Cross-industry,1235,15-2031,Operations Research Analysts,90.0,0.426,0.61,45.71,95070.0,30.08,34.88,39.03,47.2,56.07,62560.0,72560.0,81180.0,98170.0,116620.0
11460,"Ann Arbor, MI",4,MI,000000,Cross-industry,1235,15-2051,Data Scientists,280.0,1.275,0.84,51.74,107620.0,29.61,39.01,52.19,63.92,74.04,61600.0,81140.0,108550.0,132950.0,154000.0
11500,"Anniston-Oxford, AL",4,AL,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,120.0,2.872,0.51,29.42,61190.0,15.5,19.55,26.22,35.3,50.0,32230.0,40660.0,54540.0,73430.0,104000.0
11540,"Appleton, WI",4,WI,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,590.0,4.78,0.86,32.42,67440.0,18.77,23.5,29.73,38.18,48.79,39040.0,48880.0,61830.0,79420.0,101490.0
11540,"Appleton, WI",4,WI,000000,Cross-industry,1235,15-2031,Operations Research Analysts,80.0,0.615,0.88,34.59,71940.0,22.63,26.95,31.52,38.68,51.23,47060.0,56050.0,65560.0,80450.0,106560.0
11540,"Appleton, WI",4,WI,000000,Cross-industry,1235,15-2051,Data Scientists,80.0,0.676,0.45,48.09,100030.0,35.53,38.6,48.01,53.67,64.25,73900.0,80290.0,99850.0,111640.0,133630.0
11640,"Arecibo, PR",4,PR,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,30.0,0.966,0.17,14.94,31070.0,9.5,11.72,12.89,17.08,20.75,19760.0,24380.0,26810.0,35530.0,43160.0
11700,"Asheville, NC",4,NC,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,920.0,4.912,0.88,34.26,71270.0,17.7,23.92,29.48,42.54,57.4,36820.0,49750.0,61320.0,88480.0,119400.0
11700,"Asheville, NC",4,NC,000000,Cross-industry,1235,15-1242,Database Administrators,50.0,0.26,0.55,49.33,102610.0,25.88,30.0,43.28,66.51,77.71,53840.0,62400.0,90030.0,138340.0,161640.0
11700,"Asheville, NC",4,NC,000000,Cross-industry,1235,15-1243,Database Architects,40.0,0.225,0.53,54.88,114150.0,29.5,36.65,50.0,69.18,81.21,61350.0,76240.0,104000.0,143880.0,168920.0
11700,"Asheville, NC",4,NC,000000,Cross-industry,1235,15-2051,Data Scientists,70.0,0.385,0.25,55.9,116270.0,24.45,36.57,49.75,73.69,95.92,50850.0,76070.0,103480.0,153260.0,199520.0
12020,"Athens-Clarke County, GA",4,GA,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,430.0,4.488,0.8,32.55,67710.0,17.68,21.12,30.89,39.76,59.62,36770.0,43930.0,64260.0,82700.0,124000.0
12020,"Athens-Clarke County, GA",4,GA,000000,Cross-industry,1235,15-1242,Database Administrators,30.0,0.324,0.68,44.44,92430.0,29.21,35.33,41.08,54.02,62.8,60760.0,73480.0,85440.0,112360.0,130620.0
12060,"Atlanta-Sandy Springs-Roswell, GA",4,GA,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,18020.0,6.274,1.12,42.45,88290.0,19.18,26.71,38.09,53.24,71.96,39900.0,55560.0,79230.0,110740.0,149680.0
12060,"Atlanta-Sandy Springs-Roswell, GA",4,GA,000000,Cross-industry,1235,15-1242,Database Administrators,2170.0,0.754,1.59,50.68,105420.0,20.35,36.32,50.38,64.41,75.64,42340.0,75540.0,104790.0,133970.0,157340.0
12060,"Atlanta-Sandy Springs-Roswell, GA",4,GA,000000,Cross-industry,1235,15-1243,Database Architects,2390.0,0.831,1.98,68.95,143420.0,48.43,62.78,65.04,81.75,87.44,100730.0,130570.0,135280.0,170050.0,181880.0
12060,"Atlanta-Sandy Springs-Roswell, GA",4,GA,000000,Cross-industry,1235,15-2031,Operations Research Analysts,3300.0,1.15,1.65,39.83,82840.0,24.04,27.89,36.0,48.98,64.1,50000.0,58000.0,74880.0,101870.0,133330.0
12060,"Atlanta-Sandy Springs-Roswell, GA",4,GA,000000,Cross-industry,1235,15-2051,Data Scientists,5940.0,2.068,1.37,55.27,114960.0,32.15,40.01,50.23,66.23,80.77,66870.0,83220.0,104480.0,137760.0,168010.0
12100,"Atlantic City-Hammonton, NJ",4,NJ,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,510.0,3.036,0.54,34.5,71760.0,16.83,22.5,31.73,41.82,56.73,35010.0,46790.0,66000.0,86990.0,118000.0
12100,"Atlantic City-Hammonton, NJ",4,NJ,000000,Cross-industry,1235,15-2051,Data Scientists,80.0,0.471,0.31,54.86,114100.0,25.19,31.8,46.27,70.7,80.79,52390.0,66140.0,96240.0,147050.0,168040.0
12220,"Auburn-Opelika, AL",4,AL,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,260.0,3.684,0.66,30.32,63060.0,16.16,20.0,25.41,37.48,49.87,33600.0,41610.0,52860.0,77960.0,103730.0
12260,"Augusta-Richmond County, GA-SC",4,GA,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,650.0,2.818,0.5,32.07,66710.0,15.58,18.96,28.28,39.38,54.46,32400.0,39440.0,58810.0,81910.0,113270.0
12260,"Augusta-Richmond County, GA-SC",4,GA,000000,Cross-industry,1235,15-1242,Database Administrators,50.0,0.225,0.47,50.54,105130.0,27.65,36.31,54.47,62.16,68.82,57520.0,75520.0,113290.0,129300.0,143140.0
12260,"Augusta-Richmond County, GA-SC",4,GA,000000,Cross-industry,1235,15-2031,Operations Research Analysts,110.0,0.467,0.67,38.34,79750.0,23.75,27.21,37.19,47.07,57.39,49400.0,56600.0,77350.0,97910.0,119370.0
12260,"Augusta-Richmond County, GA-SC",4,GA,000000,Cross-industry,1235,15-2051,Data Scientists,150.0,0.671,0.44,41.47,86270.0,20.03,29.64,39.37,49.41,69.0,41650.0,61640.0,81900.0,102780.0,143520.0
12420,"Austin-Round Rock-San Marcos, TX",4,TX,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,7790.0,6.178,1.11,42.44,88270.0,22.51,28.7,38.16,49.52,69.37,46820.0,59700.0,79370.0,103010.0,144300.0
12420,"Austin-Round Rock-San Marcos, TX",4,TX,000000,Cross-industry,1235,15-1242,Database Administrators,1130.0,0.894,1.88,53.41,111100.0,21.22,39.43,54.83,65.91,79.04,44140.0,82020.0,114050.0,137100.0,164410.0
12420,"Austin-Round Rock-San Marcos, TX",4,TX,000000,Cross-industry,1235,15-1243,Database Architects,920.0,0.731,1.74,71.86,149470.0,42.47,56.28,66.83,81.83,102.08,88340.0,117050.0,139010.0,170210.0,212330.0
12420,"Austin-Round Rock-San Marcos, TX",4,TX,000000,Cross-industry,1235,15-2031,Operations Research Analysts,1510.0,1.2,1.72,44.79,93150.0,27.52,33.65,40.38,51.7,66.17,57240.0,70000.0,83990.0,107540.0,137630.0
12420,"Austin-Round Rock-San Marcos, TX",4,TX,000000,Cross-industry,1235,15-2051,Data Scientists,3100.0,2.462,1.63,59.99,124780.0,34.83,41.53,58.86,75.62,87.47,72450.0,86390.0,122440.0,157300.0,181930.0
12540,"Bakersfield-Delano, CA",4,CA,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,730.0,2.17,0.39,36.5,75920.0,18.62,23.63,32.09,44.62,61.72,38720.0,49150.0,66750.0,92820.0,128380.0
12540,"Bakersfield-Delano, CA",4,CA,000000,Cross-industry,1235,15-1242,Database Administrators,80.0,0.247,0.52,47.98,99800.0,25.48,35.06,44.72,53.27,63.95,52990.0,72930.0,93030.0,110790.0,133010.0
12540,"Bakersfield-Delano, CA",4,CA,000000,Cross-industry,1235,15-2031,Operations Research Analysts,110.0,0.327,0.47,52.53,109270.0,33.81,38.2,48.74,65.59,75.15,70330.0,79450.0,101390.0,136430.0,156310.0
12540,"Bakersfield-Delano, CA",4,CA,000000,Cross-industry,1235,15-2051,Data Scientists,210.0,0.619,0.41,49.15,102230.0,29.25,36.33,43.92,61.53,74.93,60840.0,75570.0,91360.0,127980.0,155860.0
12580,"Baltimore-Columbia-Towson, MD",4,MD,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,5630.0,4.198,0.75,37.51,78020.0,18.2,25.48,33.68,45.8,62.16,37850.0,53000.0,70050.0,95260.0,129280.0
12580,"Baltimore-Columbia-Towson, MD",4,MD,000000,Cross-industry,1235,15-1242,Database Administrators,1100.0,0.823,1.73,60.17,125140.0,31.96,42.81,57.69,74.13,83.89,66470.0,89040.0,119990.0,154190.0,174500.0
12580,"Baltimore-Columbia-Towson, MD",4,MD,000000,Cross-industry,1235,15-1243,Database Architects,500.0,0.374,0.89,64.06,133240.0,31.19,48.08,63.82,80.92,92.7,64870.0,100010.0,132750.0,168310.0,192820.0
12580,"Baltimore-Columbia-Towson, MD",4,MD,000000,Cross-industry,1235,15-2031,Operations Research Analysts,1530.0,1.142,1.63,51.44,106990.0,22.6,32.96,48.13,71.48,85.83,47010.0,68550.0,100100.0,148680.0,178530.0
12580,"Baltimore-Columbia-Towson, MD",4,MD,000000,Cross-industry,1235,15-2051,Data Scientists,1310.0,0.975,0.64,67.22,139810.0,36.84,46.97,59.18,76.05,95.68,76630.0,97710.0,123090.0,158180.0,199020.0
12620,"Bangor, ME",4,ME,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,160.0,2.187,0.39,32.8,68220.0,17.97,22.82,30.25,37.89,48.76,37370.0,47470.0,62930.0,78810.0,101420.0
12620,"Bangor, ME",4,ME,000000,Cross-industry,1235,15-2051,Data Scientists,70.0,0.914,0.6,47.36,98510.0,27.21,27.75,35.92,57.22,106.54,56600.0,57720.0,74700.0,119010.0,221600.0
12700,"Barnstable Town, MA",4,MA,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,500.0,5.341,0.96,39.75,82680.0,21.32,27.6,34.92,47.67,63.61,44340.0,57410.0,72630.0,99150.0,132310.0
12700,"Barnstable Town, MA",4,MA,000000,Cross-industry,1235,15-1242,Database Administrators,30.0,0.321,0.68,47.74,99300.0,22.44,32.22,44.88,62.2,71.71,46680.0,67030.0,93340.0,129380.0,149150.0
12700,"Barnstable Town, MA",4,MA,000000,Cross-industry,1235,15-2051,Data Scientists,60.0,0.598,0.39,56.49,117500.0,33.13,39.42,59.14,70.11,79.35,68910.0,81990.0,123020.0,145820.0,165040.0
12940,"Baton Rouge, LA",4,LA,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,1190.0,2.955,0.53,30.75,63960.0,17.24,21.93,28.39,35.91,50.7,35860.0,45610.0,59060.0,74680.0,105450.0
12940,"Baton Rouge, LA",4,LA,000000,Cross-industry,1235,15-1242,Database Administrators,70.0,0.173,0.36,42.92,89260.0,24.53,33.55,41.88,50.27,63.66,51020.0,69790.0,87110.0,104570.0,132420.0
12940,"Baton Rouge, LA",4,LA,000000,Cross-industry,1235,15-2031,Operations Research Analysts,370.0,0.908,1.3,31.46,65430.0,26.3,26.3,30.27,33.62,42.74,54700.0,54700.0,62970.0,69920.0,88900.0
12940,"Baton Rouge, LA",4,LA,000000,Cross-industry,1235,15-2051,Data Scientists,780.0,1.927,1.27,34.55,71860.0,26.8,31.78,33.91,38.91,41.65,55730.0,66090.0,70530.0,80940.0,86630.0
12980,"Battle Creek, MI",4,MI,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,220.0,4.104,0.73,36.53,75980.0,20.33,26.28,36.17,46.99,50.92,42280.0,54660.0,75230.0,97750.0,105910.0
12980,"Battle Creek, MI",4,MI,000000,Cross-industry,1235,15-2051,Data Scientists,50.0,0.875,0.58,37.95,78940.0,23.12,27.83,37.68,45.24,52.47,48100.0,57880.0,78380.0,94100.0,109130.0
13020,"Bay City, MI",4,MI,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,100.0,3.147,0.56,29.64,61660.0,17.46,19.83,26.29,34.18,47.37,36320.0,41240.0,54670.0,71090.0,98520.0
13140,"Beaumont-Port Arthur, TX",4,TX,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,320.0,2.041,0.37,30.2,62810.0,14.77,19.56,27.62,37.36,48.13,30710.0,40680.0,57450.0,77710.0,100100.0
13140,"Beaumont-Port Arthur, TX",4,TX,000000,Cross-industry,1235,15-2031,Operations Research Analysts,30.0,0.211,0.3,36.1,75080.0,23.44,28.48,31.9,38.12,55.3,48760.0,59240.0,66340.0,79290.0,115020.0
13140,"Beaumont-Port Arthur, TX",4,TX,000000,Cross-industry,1235,15-2051,Data Scientists,80.0,0.52,0.34,49.79,103570.0,26.45,36.65,47.87,60.6,68.32,55020.0,76240.0,99560.0,126050.0,142110.0
13220,"Beckley, WV",4,WV,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,90.0,2.114,0.38,25.08,52160.0,12.0,16.74,22.3,31.73,44.95,24960.0,34830.0,46390.0,66000.0,93490.0
13380,"Bellingham, WA",4,WA,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,360.0,4.01,0.72,35.32,73460.0,20.15,24.73,30.63,38.99,59.12,41920.0,51440.0,63720.0,81100.0,122970.0
13380,"Bellingham, WA",4,WA,000000,Cross-industry,1235,15-1242,Database Administrators,30.0,0.365,0.77,48.2,100250.0,28.14,34.92,50.19,57.44,64.47,58530.0,72640.0,104390.0,119480.0,134100.0
13380,"Bellingham, WA",4,WA,000000,Cross-industry,1235,15-2051,Data Scientists,40.0,0.444,0.29,65.6,136440.0,39.43,53.48,64.68,79.77,92.93,82000.0,111230.0,134530.0,165920.0,193300.0
13460,"Bend, OR",4,OR,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,610.0,5.683,1.02,39.99,83170.0,22.93,28.28,37.01,47.88,69.82,47690.0,58830.0,76990.0,99590.0,145220.0
13460,"Bend, OR",4,OR,000000,Cross-industry,1235,15-2031,Operations Research Analysts,50.0,0.452,0.65,41.1,85490.0,26.27,33.66,43.48,47.59,56.2,54650.0,70000.0,90430.0,98980.0,116900.0
13460,"Bend, OR",4,OR,000000,Cross-industry,1235,15-2051,Data Scientists,90.0,0.882,0.58,56.52,117560.0,31.31,38.84,49.83,61.75,81.41,65130.0,80800.0,103640.0,128430.0,169320.0
13740,"Billings, MT",4,MT,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,300.0,3.188,0.57,33.6,69900.0,17.3,23.88,31.58,39.41,52.89,35990.0,49660.0,65680.0,81960.0,110000.0
13740,"Billings, MT",4,MT,000000,Cross-industry,1235,15-1242,Database Administrators,40.0,0.47,0.99,39.58,82320.0,32.35,35.57,37.46,40.4,49.74,67290.0,73990.0,77930.0,84030.0,103460.0
13740,"Billings, MT",4,MT,000000,Cross-industry,1235,15-2051,Data Scientists,30.0,0.368,0.24,57.55,119700.0,32.97,42.67,51.03,55.83,88.06,68570.0,88750.0,106140.0,116130.0,183170.0
13780,"Binghamton, NY",4,NY,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,300.0,3.095,0.55,36.36,75630.0,18.71,24.34,31.46,45.03,58.47,38910.0,50630.0,65440.0,93660.0,121620.0
13780,"Binghamton, NY",4,NY,000000,Cross-industry,1235,15-1242,Database Administrators,40.0,0.4,0.84,39.15,81440.0,24.67,36.24,40.78,40.78,52.52,51320.0,75380.0,84820.0,84820.0,109240.0
13780,"Binghamton, NY",4,NY,000000,Cross-industry,1235,15-2051,Data Scientists,60.0,0.667,0.44,45.06,93710.0,24.9,30.25,42.36,56.43,63.53,51790.0,62920.0,88110.0,117380.0,132140.0
13820,"Birmingham, AL",4,AL,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,2710.0,5.226,0.94,34.02,70750.0,16.84,22.69,29.46,39.08,55.23,35020.0,47190.0,61270.0,81280.0,114890.0
13820,"Birmingham, AL",4,AL,000000,Cross-industry,1235,15-1242,Database Administrators,600.0,1.164,2.45,48.55,100980.0,27.7,36.69,48.87,62.29,66.95,57610.0,76310.0,101640.0,129550.0,139260.0
13820,"Birmingham, AL",4,AL,000000,Cross-industry,1235,15-1243,Database Architects,70.0,0.126,0.3,63.4,131870.0,38.71,49.96,63.8,73.69,81.12,80510.0,103910.0,132700.0,153280.0,168730.0
13820,"Birmingham, AL",4,AL,000000,Cross-industry,1235,15-2031,Operations Research Analysts,90.0,0.164,0.24,45.67,95000.0,25.36,31.18,47.25,61.52,65.22,52740.0,64850.0,98270.0,127950.0,135650.0
13820,"Birmingham, AL",4,AL,000000,Cross-industry,1235,15-2051,Data Scientists,440.0,0.859,0.57,46.86,97460.0,29.15,32.09,46.44,57.69,72.11,60640.0,66740.0,96590.0,120000.0,149990.0
13900,"Bismarck, ND",4,ND,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,230.0,3.341,0.6,33.01,68660.0,20.96,24.18,31.32,38.94,49.5,43610.0,50280.0,65140.0,80990.0,102960.0
13900,"Bismarck, ND",4,ND,000000,Cross-industry,1235,15-2051,Data Scientists,60.0,0.811,0.54,40.01,83220.0,24.66,30.03,38.52,47.46,59.0,51280.0,62460.0,80110.0,98710.0,122730.0
13980,"Blacksburg-Christiansburg-Radford, VA",4,VA,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,210.0,2.889,0.52,34.31,71360.0,19.0,24.35,30.19,39.94,54.66,39520.0,50650.0,62800.0,83060.0,113690.0
13980,"Blacksburg-Christiansburg-Radford, VA",4,VA,000000,Cross-industry,1235,15-1242,Database Administrators,60.0,0.746,1.57,44.63,92830.0,24.03,32.65,40.52,53.25,68.45,49990.0,67900.0,84270.0,110760.0,142380.0
13980,"Blacksburg-Christiansburg-Radford, VA",4,VA,000000,Cross-industry,1235,15-2051,Data Scientists,50.0,0.7,0.46,49.03,101970.0,32.51,41.46,41.46,51.2,73.29,67610.0,86240.0,86240.0,106500.0,152440.0
14010,"Bloomington, IL",4,IL,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,560.0,6.214,1.11,42.08,87530.0,21.63,29.59,44.5,60.76,61.38,44980.0,61560.0,92570.0,126370.0,127670.0
14010,"Bloomington, IL",4,IL,000000,Cross-industry,1235,15-1242,Database Administrators,60.0,0.663,1.4,49.07,102060.0,27.5,33.08,50.48,63.27,64.86,57190.0,68810.0,104990.0,131600.0,134910.0
14010,"Bloomington, IL",4,IL,000000,Cross-industry,1235,15-1243,Database Architects,40.0,0.403,0.96,65.26,135730.0,53.57,53.8,65.74,74.83,82.21,111420.0,111910.0,136730.0,155650.0,171000.0
14010,"Bloomington, IL",4,IL,000000,Cross-industry,1235,15-2031,Operations Research Analysts,70.0,0.812,1.16,43.92,91350.0,26.71,36.96,43.34,49.97,61.8,55550.0,76890.0,90140.0,103940.0,128530.0
14010,"Bloomington, IL",4,IL,000000,Cross-industry,1235,15-2051,Data Scientists,390.0,4.316,2.85,63.64,132380.0,38.88,49.66,64.11,72.88,91.37,80880.0,103290.0,133340.0,151590.0,190050.0
14020,"Bloomington, IN",4,IN,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,270.0,3.754,0.67,33.39,69460.0,17.62,23.05,30.17,40.89,50.77,36660.0,47940.0,62750.0,85060.0,105590.0
14020,"Bloomington, IN",4,IN,000000,Cross-industry,1235,15-1242,Database Administrators,110.0,1.511,3.18,44.74,93060.0,31.52,39.24,42.16,50.18,52.93,65570.0,81610.0,87700.0,104370.0,110080.0
14020,"Bloomington, IN",4,IN,000000,Cross-industry,1235,15-2051,Data Scientists,50.0,0.739,0.49,42.45,88290.0,22.55,28.46,40.01,53.51,67.38,46910.0,59200.0,83220.0,111300.0,140150.0
14260,"Boise City, ID",4,ID,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,1930.0,4.991,0.89,33.05,68740.0,15.0,21.33,29.15,43.25,55.85,31200.0,44360.0,60620.0,89950.0,116170.0
14260,"Boise City, ID",4,ID,000000,Cross-industry,1235,15-1242,Database Administrators,100.0,0.261,0.55,44.45,92460.0,24.38,30.84,39.13,58.9,72.6,50710.0,64150.0,81390.0,122520.0,151010.0
14260,"Boise City, ID",4,ID,000000,Cross-industry,1235,15-1243,Database Architects,170.0,0.451,1.07,67.92,141270.0,38.04,45.32,74.84,87.58,91.77,79130.0,94270.0,155660.0,182170.0,190870.0
14260,"Boise City, ID",4,ID,000000,Cross-industry,1235,15-2031,Operations Research Analysts,260.0,0.676,0.97,41.04,85370.0,27.3,28.23,34.54,49.15,72.46,56780.0,58710.0,71850.0,102240.0,150720.0
14260,"Boise City, ID",4,ID,000000,Cross-industry,1235,15-2051,Data Scientists,590.0,1.525,1.01,53.24,110740.0,31.32,37.27,49.6,64.28,80.22,65140.0,77520.0,103170.0,133710.0,166860.0
14460,"Boston-Cambridge-Newton, MA-NH",4,MA,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,30540.0,11.279,2.02,48.51,100900.0,25.71,34.68,46.12,62.6,77.9,53470.0,72130.0,95930.0,130200.0,162020.0
14460,"Boston-Cambridge-Newton, MA-NH",4,MA,000000,Cross-industry,1235,15-1242,Database Administrators,1600.0,0.589,1.24,55.45,115340.0,30.34,40.86,59.47,66.64,77.81,63110.0,84990.0,123710.0,138610.0,161850.0
14460,"Boston-Cambridge-Newton, MA-NH",4,MA,000000,Cross-industry,1235,15-1243,Database Architects,1430.0,0.528,1.26,78.26,162780.0,53.68,63.78,78.03,87.36,100.93,111650.0,132660.0,162310.0,181720.0,209930.0
14460,"Boston-Cambridge-Newton, MA-NH",4,MA,000000,Cross-industry,1235,15-2031,Operations Research Analysts,4110.0,1.519,2.17,48.33,100520.0,32.45,37.69,44.46,58.25,71.25,67490.0,78400.0,92470.0,121170.0,148200.0
14460,"Boston-Cambridge-Newton, MA-NH",4,MA,000000,Cross-industry,1235,15-2051,Data Scientists,8220.0,3.036,2.01,66.43,138180.0,38.82,49.23,63.38,80.15,96.34,80740.0,102400.0,131830.0,166710.0,200390.0
14500,"Boulder, CO",4,CO,000000,Cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,2840.0,14.513,2.6,49.98,103950.0,21.73,29.66,44.51,64.89,81.46,45200.0,61690.0,92570.0,134970.0,169450.0
14500,"Boulder, CO",4,CO,000000,Cross-industry,1235,15-1242,Database Administrators,110.0,0.545,1.15,57.49,119580.0,33.65,39.09,59.38,73.25,79.76,70000.0,81310.0,123510.0,152350.0,165900.0
14500,"Boulder, CO",4,CO,000000,Cross-industry,1235,15-1243,Database Architects,260.0,1.334,3.18,80.92,168300.0,46.93,60.92,84.08,99.71,,97620.0,126710.0,174880.0,207390.0,
14500,"Boulder, CO",4,CO,000000,Cross-industry,1235,15-2031,Operations Research Analysts,60.0,0.316,0.45,52.49,109180.0,22.95,37.18,52.03,69.12,78.38,47730.0,77330.0,108230.0,143760.0,163030.0
14500,"Boulder, CO",4,CO,000000,Cross-industry,1235,15-2051,Data Scientists,650.0,3.338,2.2,71.43,148570.0,35.24,46.37,58.59,76.25,,73300.0,96440.0,121870.0,158590.0,
